id;spam;GoodWordInSubject;GoodWordInText;BadWordInSubject;BadWordInText;AverageSentenceLength;MaximumSentenceLength;BiggerThanAverageSubjectLength;BiggerThanAverageTextLength
934;true;false;false;false;false;0;0;false;false
935;true;false;false;false;false;0;0;false;false
936;true;false;false;false;false;0;0;false;false
937;true;false;false;false;false;0;0;false;false
938;true;false;false;false;false;0;0;false;false
939;true;false;false;false;false;0;0;false;false
940;true;false;false;false;false;0;0;false;false
941;true;false;false;false;false;0;0;false;false
942;true;false;false;false;false;0;0;false;false
943;true;false;false;false;false;0;0;false;false
944;true;false;false;false;false;0;0;false;false
945;true;false;false;false;false;0;0;false;false
946;true;false;false;false;false;0;0;false;false
947;true;false;false;false;false;0;0;false;false
948;true;false;false;false;false;0;0;false;false
949;true;false;false;false;false;0;0;false;false
950;true;false;false;false;false;0;0;false;false
951;true;false;false;false;false;0;0;false;false
952;true;false;false;false;false;0;0;false;false
953;true;false;false;false;false;0;0;false;false
954;false;false;false;false;false;0;0;false;false
955;true;false;false;false;false;0;0;false;false
956;true;false;false;false;false;0;0;false;false
957;true;false;false;false;false;0;0;false;false
958;true;false;false;false;false;0;0;false;false
959;true;false;false;false;false;0;0;false;false
960;true;false;false;false;false;0;0;false;false
961;true;false;false;false;false;0;0;false;false
962;true;false;false;false;false;0;0;false;false
963;true;false;false;false;false;0;0;false;false
964;true;false;false;false;false;0;0;false;false
965;true;false;false;false;false;0;0;false;false
966;true;false;false;false;false;0;0;false;false
967;true;false;false;false;false;0;0;false;false
968;true;false;false;false;false;0;0;false;false
969;true;false;false;false;false;0;0;false;false
970;true;false;false;false;false;0;0;false;false
971;true;false;false;false;false;0;0;false;false
972;true;false;false;false;false;0;0;false;false
973;true;false;false;false;false;0;0;false;false
974;false;false;false;false;false;0;0;false;false
975;true;false;false;false;false;0;0;false;false
976;true;false;false;false;false;0;0;false;false
977;true;false;false;false;false;0;0;false;false
978;true;false;false;false;false;0;0;false;false
979;true;false;false;false;false;0;0;false;false
980;true;false;false;false;false;0;0;false;false
981;true;false;false;false;false;0;0;false;false
982;true;false;false;false;false;0;0;false;false
983;true;false;false;false;false;0;0;false;false
984;true;false;false;false;false;0;0;false;false
985;true;false;false;false;false;0;0;false;false
986;true;false;false;false;false;0;0;false;false
987;true;false;false;false;false;0;0;false;false
988;true;false;false;false;false;0;0;false;false
989;true;false;false;false;false;0;0;false;false
990;true;false;false;false;false;0;0;false;false
991;true;false;false;false;false;0;0;false;false
992;true;false;false;false;false;0;0;false;false
993;false;false;false;false;false;0;0;false;false
994;true;false;false;false;false;0;0;false;false
995;true;false;false;false;false;0;0;false;false
996;true;false;false;false;false;0;0;false;false
997;true;false;false;false;false;0;0;false;false
998;true;false;false;false;false;0;0;false;false
999;true;false;false;false;false;0;0;false;false
1000;false;false;false;false;false;0;0;false;false
1001;true;false;false;false;false;0;0;false;false
1002;true;false;false;false;false;0;0;false;false
1003;true;false;false;false;false;0;0;false;false
1004;true;false;false;false;false;0;0;false;false
1005;true;false;false;false;false;0;0;false;false
1006;true;false;false;false;false;0;0;false;false
1007;true;false;false;false;false;0;0;false;false
1008;true;false;false;false;false;0;0;false;false
1009;true;false;false;false;false;0;0;false;false
1010;true;false;false;false;false;0;0;false;false
1011;true;false;false;false;false;0;0;false;false
1012;true;false;false;false;false;0;0;false;false
1013;true;false;false;false;false;0;0;false;false
1014;true;false;false;false;false;0;0;false;false
1015;true;false;false;false;false;0;0;false;false
1016;true;false;false;false;false;0;0;false;false
1017;true;false;false;false;false;0;0;false;false
1018;true;false;false;false;false;0;0;false;false
1019;true;false;false;false;false;0;0;false;false
1020;true;false;false;false;false;0;0;false;false
1021;true;false;false;false;false;0;0;false;false
1022;true;false;false;false;false;0;0;false;false
1023;true;false;false;false;false;0;0;false;false
1024;true;false;false;false;false;0;0;false;false
1025;true;false;false;false;false;0;0;false;false
1026;true;false;false;false;false;0;0;false;false
1027;true;false;false;false;false;0;0;false;false
1028;true;false;false;false;false;0;0;false;false
1029;true;false;false;false;false;0;0;false;false
1030;false;false;false;false;false;0;0;false;false
1031;false;false;false;false;false;0;0;false;false
1032;true;false;false;false;false;0;0;false;false
1033;true;false;false;false;false;0;0;false;false
1034;true;false;false;false;false;0;0;false;false
1035;true;false;false;false;false;0;0;false;false
1036;true;false;false;false;false;0;0;false;false
1037;true;false;false;false;false;0;0;false;false
1038;true;false;false;false;false;0;0;false;false
1039;true;false;false;false;false;0;0;false;false
1040;true;false;false;false;false;0;0;false;false
1041;false;false;false;false;false;0;0;false;false
1042;true;false;false;false;false;0;0;false;false
1043;true;false;false;false;false;0;0;false;false
1044;true;false;false;false;false;0;0;false;false
1045;true;false;false;false;false;0;0;false;false
1046;true;false;false;false;false;0;0;false;false
1047;true;false;false;false;false;0;0;false;false
1048;true;false;false;false;false;0;0;false;false
1049;true;false;false;false;false;0;0;false;false
1050;true;false;false;false;false;0;0;false;false
1051;true;false;false;false;false;0;0;false;false
1052;true;false;false;false;false;0;0;false;false
1053;true;false;false;false;false;0;0;false;false
1054;true;false;false;false;false;0;0;false;false
1055;true;false;false;false;false;0;0;false;false
1056;true;false;false;false;false;0;0;false;false
1057;true;false;false;false;false;0;0;false;false
1058;true;false;false;false;false;0;0;false;false
1059;true;false;false;false;false;0;0;false;false
1060;true;false;false;false;false;0;0;false;false
1061;true;false;false;false;false;0;0;false;false
1062;true;false;false;false;false;0;0;false;false
1063;false;false;false;false;false;0;0;false;false
1064;true;false;false;false;false;0;0;false;false
1065;true;false;false;false;false;0;0;false;false
1066;true;false;false;false;false;0;0;false;false
1067;true;false;false;false;false;0;0;false;false
1068;true;false;false;false;false;0;0;false;false
1069;true;false;false;false;false;0;0;false;false
1070;true;false;false;false;false;0;0;false;false
1071;false;false;false;false;false;0;0;false;false
1072;true;false;false;false;false;0;0;false;false
1073;true;false;false;false;false;0;0;false;false
1074;true;false;false;false;false;0;0;false;false
1075;true;false;false;false;false;0;0;false;false
1076;true;false;false;false;false;0;0;false;false
1077;true;false;false;false;false;0;0;false;false
1078;false;false;false;false;false;0;0;false;false
1079;true;false;false;false;false;0;0;false;false
1080;false;false;false;false;false;0;0;false;false
1081;true;false;false;false;false;0;0;false;false
1082;false;false;false;false;false;0;0;false;false
1083;true;false;false;false;false;0;0;false;false
1084;true;false;false;false;false;0;0;false;false
1085;false;false;false;false;false;0;0;false;false
1086;true;false;false;false;false;0;0;false;false
1087;true;false;false;false;false;0;0;false;false
1088;true;false;false;false;false;0;0;false;false
1089;true;false;false;false;false;0;0;false;false
1090;true;false;false;false;false;0;0;false;false
1091;true;false;false;false;false;0;0;false;false
1092;true;false;false;false;false;0;0;false;false
1093;true;false;false;false;false;0;0;false;false
1094;true;false;false;false;false;0;0;false;false
1095;true;false;false;false;false;0;0;false;false
1096;true;false;false;false;false;0;0;false;false
1097;true;false;false;false;false;0;0;false;false
1098;true;false;false;false;false;0;0;false;false
1099;true;false;false;false;false;0;0;false;false
1100;false;false;false;false;false;0;0;false;false
1101;true;false;false;false;false;0;0;false;false
1102;true;false;false;false;false;0;0;false;false
1103;true;false;false;false;false;0;0;false;false
1104;true;false;false;false;false;0;0;false;false
1105;true;false;false;false;false;0;0;false;false
1106;true;false;false;false;false;0;0;false;false
1107;true;false;false;false;false;0;0;false;false
1108;true;false;false;false;false;0;0;false;false
1109;true;false;false;false;false;0;0;false;false
1110;true;false;false;false;false;0;0;false;false
1111;true;false;false;false;false;0;0;false;false
1112;true;false;false;false;false;0;0;false;false
1113;true;false;false;false;false;0;0;false;false
1114;true;false;false;false;false;0;0;false;false
1115;true;false;false;false;false;0;0;false;false
1116;true;false;false;false;false;0;0;false;false
1117;true;false;false;false;false;0;0;false;false
1118;true;false;false;false;false;0;0;false;false
1119;true;false;false;false;false;0;0;false;false
1120;true;false;false;false;false;0;0;false;false
1121;true;false;false;false;false;0;0;false;false
1122;true;false;false;false;false;0;0;false;false
1123;true;false;false;false;false;0;0;false;false
1124;false;false;false;false;false;0;0;false;false
1125;true;false;false;false;false;0;0;false;false
1126;true;false;false;false;false;0;0;false;false
1127;true;false;false;false;false;0;0;false;false
1128;true;false;false;false;false;0;0;false;false
1129;true;false;false;false;false;0;0;false;false
1130;true;false;false;false;false;0;0;false;false
1131;true;false;false;false;false;0;0;false;false
1132;true;false;false;false;false;0;0;false;false
1133;true;false;false;false;false;0;0;false;false
1134;true;false;false;false;false;0;0;false;false
1135;false;false;false;false;false;0;0;false;false
1136;true;false;false;false;false;0;0;false;false
1137;true;false;false;false;false;0;0;false;false
1138;false;false;false;false;false;0;0;false;false
1139;true;false;false;false;false;0;0;false;false
1140;true;false;false;false;false;0;0;false;false
1141;true;false;false;false;false;0;0;false;false
1142;true;false;false;false;false;0;0;false;false
1143;false;false;false;false;false;0;0;false;false
1144;false;false;false;false;false;0;0;false;false
1145;false;false;false;false;false;0;0;false;false
1146;true;false;false;false;false;0;0;false;false
1147;true;false;false;false;false;0;0;false;false
1148;true;false;false;false;false;0;0;false;false
1149;false;false;false;false;false;0;0;false;false
1150;true;false;false;false;false;0;0;false;false
1151;true;false;false;false;false;0;0;false;false
1152;true;false;false;false;false;0;0;false;false
1153;true;false;false;false;false;0;0;false;false
1154;true;false;false;false;false;0;0;false;false
1155;true;false;false;false;false;0;0;false;false
1156;true;false;false;false;false;0;0;false;false
1157;true;false;false;false;false;0;0;false;false
1158;false;false;false;false;false;0;0;false;false
1159;true;false;false;false;false;0;0;false;false
1160;true;false;false;false;false;0;0;false;false
1161;true;false;false;false;false;0;0;false;false
1162;true;false;false;false;false;0;0;false;false
1163;false;false;false;false;false;0;0;false;false
1164;true;false;false;false;false;0;0;false;false
1165;true;false;false;false;false;0;0;false;false
1166;true;false;false;false;false;0;0;false;false
1167;true;false;false;false;false;0;0;false;false
1168;false;false;false;false;false;0;0;false;false
1169;false;false;false;false;false;0;0;false;false
1170;true;false;false;false;false;0;0;false;false
1171;true;false;false;false;false;0;0;false;false
1172;true;false;false;false;false;0;0;false;false
1173;true;false;false;false;false;0;0;false;false
1174;false;false;false;false;false;0;0;false;false
1175;true;false;false;false;false;0;0;false;false
1176;true;false;false;false;false;0;0;false;false
1177;true;false;false;false;false;0;0;false;false
1178;true;false;false;false;false;0;0;false;false
1179;true;false;false;false;false;0;0;false;false
1180;true;false;false;false;false;0;0;false;false
1181;true;false;false;false;false;0;0;false;false
1182;false;false;false;false;false;0;0;false;false
1183;true;false;false;false;false;0;0;false;false
1184;true;false;false;false;false;0;0;false;false
1185;true;false;false;false;false;0;0;false;false
1186;false;false;false;false;false;0;0;false;false
1187;true;false;false;false;false;0;0;false;false
1188;true;false;false;false;false;0;0;false;false
1189;true;false;false;false;false;0;0;false;false
1190;true;false;false;false;false;0;0;false;false
1191;true;false;false;false;false;0;0;false;false
1192;true;false;false;false;false;0;0;false;false
1193;false;false;false;false;false;0;0;false;false
1194;true;false;false;false;false;0;0;false;false
1195;true;false;false;false;false;0;0;false;false
1196;true;false;false;false;false;0;0;false;false
1197;true;false;false;false;false;0;0;false;false
1198;true;false;false;false;false;0;0;false;false
1199;true;false;false;false;false;0;0;false;false
1200;true;false;false;false;false;0;0;false;false
1201;true;false;false;false;false;0;0;false;false
1202;true;false;false;false;false;0;0;false;false
1203;true;false;false;false;false;0;0;false;false
1204;true;false;false;false;false;0;0;false;false
1205;false;false;false;false;false;0;0;false;false
1206;true;false;false;false;false;0;0;false;false
1207;true;false;false;false;false;0;0;false;false
1208;true;false;false;false;false;0;0;false;false
1209;true;false;false;false;false;0;0;false;false
1210;true;false;false;false;false;0;0;false;false
1211;false;false;false;false;false;0;0;false;false
1212;true;false;false;false;false;0;0;false;false
1213;true;false;false;false;false;0;0;false;false
1214;false;false;false;false;false;0;0;false;false
1215;true;false;false;false;false;0;0;false;false
1216;false;false;false;false;false;0;0;false;false
1217;true;false;false;false;false;0;0;false;false
1218;true;false;false;false;false;0;0;false;false
1219;false;false;false;false;false;0;0;false;false
1220;true;false;false;false;false;0;0;false;false
1221;true;false;false;false;false;0;0;false;false
1222;true;false;false;false;false;0;0;false;false
1223;true;false;false;false;false;0;0;false;false
1224;true;false;false;false;false;0;0;false;false
1225;true;false;false;false;false;0;0;false;false
1226;true;false;false;false;false;0;0;false;false
1227;true;false;false;false;false;0;0;false;false
1228;false;false;false;false;false;0;0;false;false
1229;true;false;false;false;false;0;0;false;false
1230;true;false;false;false;false;0;0;false;false
1231;true;false;false;false;false;0;0;false;false
1232;true;false;false;false;false;0;0;false;false
1233;true;false;false;false;false;0;0;false;false
1234;false;false;false;false;false;0;0;false;false
1235;true;false;false;false;false;0;0;false;false
1236;true;false;false;false;false;0;0;false;false
1237;true;false;false;false;false;0;0;false;false
1238;true;false;false;false;false;0;0;false;false
1239;true;false;false;false;false;0;0;false;false
1240;true;false;false;false;false;0;0;false;false
1241;true;false;false;false;false;0;0;false;false
1242;true;false;false;false;false;0;0;false;false
1243;true;false;false;false;false;0;0;false;false
1244;true;false;false;false;false;0;0;false;false
1245;true;false;false;false;false;0;0;false;false
1246;false;false;false;false;false;0;0;false;false
1247;true;false;false;false;false;0;0;false;false
1248;true;false;false;false;false;0;0;false;false
1249;true;false;false;false;false;0;0;false;false
1250;true;false;false;false;false;0;0;false;false
1251;true;false;false;false;false;0;0;false;false
1252;true;false;false;false;false;0;0;false;false
1253;true;false;false;false;false;0;0;false;false
1254;false;false;false;false;false;0;0;false;false
1255;true;false;false;false;false;0;0;false;false
1256;true;false;false;false;false;0;0;false;false
1257;true;false;false;false;false;0;0;false;false
1258;true;false;false;false;false;0;0;false;false
1259;true;false;false;false;false;0;0;false;false
1260;true;false;false;false;false;0;0;false;false
1261;true;false;false;false;false;0;0;false;false
1262;true;false;false;false;false;0;0;false;false
1263;true;false;false;false;false;0;0;false;false
1264;false;false;false;false;false;0;0;false;false
1265;true;false;false;false;false;0;0;false;false
1266;true;false;false;false;false;0;0;false;false
1267;true;false;false;false;false;0;0;false;false
1268;true;false;false;false;false;0;0;false;false
1269;true;false;false;false;false;0;0;false;false
1270;true;false;false;false;false;0;0;false;false
1271;true;false;false;false;false;0;0;false;false
1272;false;false;false;false;false;0;0;false;false
1273;true;false;false;false;false;0;0;false;false
1274;true;false;false;false;false;0;0;false;false
1275;true;false;false;false;false;0;0;false;false
1276;false;false;false;false;false;0;0;false;false
1277;true;false;false;false;false;0;0;false;false
1278;true;false;false;false;false;0;0;false;false
1279;true;false;false;false;false;0;0;false;false
1280;true;false;false;false;false;0;0;false;false
1281;true;false;false;false;false;0;0;false;false
1282;false;false;false;false;false;0;0;false;false
1283;true;false;false;false;false;0;0;false;false
1284;true;false;false;false;false;0;0;false;false
1285;true;false;false;false;false;0;0;false;false
1286;true;false;false;false;false;0;0;false;false
1287;true;false;false;false;false;0;0;false;false
1288;true;false;false;false;false;0;0;false;false
1289;true;false;false;false;false;0;0;false;false
1290;true;false;false;false;false;0;0;false;false
1291;true;false;false;false;false;0;0;false;false
1292;true;false;false;false;false;0;0;false;false
1293;true;false;false;false;false;0;0;false;false
1294;true;false;false;false;false;0;0;false;false
1295;true;false;false;false;false;0;0;false;false
1296;false;false;false;false;false;0;0;false;false
1297;true;false;false;false;false;0;0;false;false
1298;false;false;false;false;false;0;0;false;false
1299;true;false;false;false;false;0;0;false;false
1300;true;false;false;false;false;0;0;false;false
1301;true;false;false;false;false;0;0;false;false
1302;false;false;false;false;false;0;0;false;false
1303;false;false;false;false;false;0;0;false;false
1304;true;false;false;false;false;0;0;false;false
1305;true;false;false;false;false;0;0;false;false
1306;true;false;false;false;false;0;0;false;false
1307;false;false;false;false;false;0;0;false;false
1308;false;false;false;false;false;0;0;false;false
1309;true;false;false;false;false;0;0;false;false
1310;false;false;false;false;false;0;0;false;false
1311;true;false;false;false;false;0;0;false;false
1312;true;false;false;false;false;0;0;false;false
1313;true;false;false;false;false;0;0;false;false
1314;true;false;false;false;false;0;0;false;false
1315;true;false;false;false;false;0;0;false;false
1316;true;false;false;false;false;0;0;false;false
1317;true;false;false;false;false;0;0;false;false
1318;false;false;false;false;false;0;0;false;false
1319;false;false;false;false;false;0;0;false;false
1320;true;false;false;false;false;0;0;false;false
1321;false;false;false;false;false;0;0;false;false
1322;false;false;false;false;false;0;0;false;false
1323;true;false;false;false;false;0;0;false;false
1324;true;false;false;false;false;0;0;false;false
1325;true;false;false;false;false;0;0;false;false
1326;true;false;false;false;false;0;0;false;false
1327;true;false;false;false;false;0;0;false;false
1328;true;false;false;false;false;0;0;false;false
1329;true;false;false;false;false;0;0;false;false
1330;true;false;false;false;false;0;0;false;false
1331;true;false;false;false;false;0;0;false;false
1332;true;false;false;false;false;0;0;false;false
1333;true;false;false;false;false;0;0;false;false
1334;true;false;false;false;false;0;0;false;false
1335;true;false;false;false;false;0;0;false;false
1336;true;false;false;false;false;0;0;false;false
1337;false;false;false;false;false;0;0;false;false
1338;true;false;false;false;false;0;0;false;false
1339;false;false;false;false;false;0;0;false;false
1340;true;false;false;false;false;0;0;false;false
1341;true;false;false;false;false;0;0;false;false
1342;true;false;false;false;false;0;0;false;false
1343;true;false;false;false;false;0;0;false;false
1344;true;false;false;false;false;0;0;false;false
1345;true;false;false;false;false;0;0;false;false
1346;true;false;false;false;false;0;0;false;false
1347;true;false;false;false;false;0;0;false;false
1348;false;false;false;false;false;0;0;false;false
1349;true;false;false;false;false;0;0;false;false
1350;true;false;false;false;false;0;0;false;false
1351;true;false;false;false;false;0;0;false;false
1352;true;false;false;false;false;0;0;false;false
1353;true;false;false;false;false;0;0;false;false
1354;true;false;false;false;false;0;0;false;false
1355;true;false;false;false;false;0;0;false;false
1356;true;false;false;false;false;0;0;false;false
1357;true;false;false;false;false;0;0;false;false
1358;true;false;false;false;false;0;0;false;false
1359;false;false;false;false;false;0;0;false;false
1360;false;false;false;false;false;0;0;false;false
1361;true;false;false;false;false;0;0;false;false
1362;true;false;false;false;false;0;0;false;false
1363;false;false;false;false;false;0;0;false;false
1364;false;false;false;false;false;0;0;false;false
1365;true;false;false;false;false;0;0;false;false
1366;true;false;false;false;false;0;0;false;false
1367;true;false;false;false;false;0;0;false;false
1368;true;false;false;false;false;0;0;false;false
1369;true;false;false;false;false;0;0;false;false
1370;true;false;false;false;false;0;0;false;false
1371;true;false;false;false;false;0;0;false;false
1372;false;false;false;false;false;0;0;false;false
1373;false;false;false;false;false;0;0;false;false
1374;true;false;false;false;false;0;0;false;false
1375;true;false;false;false;false;0;0;false;false
1376;true;false;false;false;false;0;0;false;false
1377;true;false;false;false;false;0;0;false;false
1378;true;false;false;false;false;0;0;false;false
1379;true;false;false;false;false;0;0;false;false
1380;true;false;false;false;false;0;0;false;false
1381;true;false;false;false;false;0;0;false;false
1382;true;false;false;false;false;0;0;false;false
1383;false;false;false;false;false;0;0;false;false
1384;true;false;false;false;false;0;0;false;false
1385;true;false;false;false;false;0;0;false;false
1386;false;false;false;false;false;0;0;false;false
1387;true;false;false;false;false;0;0;false;false
1388;false;false;false;false;false;0;0;false;false
1389;true;false;false;false;false;0;0;false;false
1390;false;false;false;false;false;0;0;false;false
1391;false;false;false;false;false;0;0;false;false
1392;true;false;false;false;false;0;0;false;false
1393;false;false;false;false;false;0;0;false;false
1394;true;false;false;false;false;0;0;false;false
1395;true;false;false;false;false;0;0;false;false
1396;true;false;false;false;false;0;0;false;false
1397;true;false;false;false;false;0;0;false;false
1398;true;false;false;false;false;0;0;false;false
1399;true;false;false;false;false;0;0;false;false
1400;true;false;false;false;false;0;0;false;false
1401;false;false;false;false;false;0;0;false;false
1402;true;false;false;false;false;0;0;false;false
1403;true;false;false;false;false;0;0;false;false
1404;true;false;false;false;false;0;0;false;false
1405;true;false;false;false;false;0;0;false;false
1406;true;false;false;false;false;0;0;false;false
1407;false;false;false;false;false;0;0;false;false
1408;true;false;false;false;false;0;0;false;false
1409;false;false;false;false;false;0;0;false;false
1410;true;false;false;false;false;0;0;false;false
1411;true;false;false;false;false;0;0;false;false
1412;true;false;false;false;false;0;0;false;false
1413;true;false;false;false;false;0;0;false;false
1414;true;false;false;false;false;0;0;false;false
1415;false;false;false;false;false;0;0;false;false
1416;true;false;false;false;false;0;0;false;false
1417;true;false;false;false;false;0;0;false;false
1418;true;false;false;false;false;0;0;false;false
1419;true;false;false;false;false;0;0;false;false
1420;true;false;false;false;false;0;0;false;false
1421;true;false;false;false;false;0;0;false;false
1422;true;false;false;false;false;0;0;false;false
1423;false;false;false;false;false;0;0;false;false
1424;true;false;false;false;false;0;0;false;false
1425;true;false;false;false;false;0;0;false;false
1426;true;false;false;false;false;0;0;false;false
1427;false;false;false;false;false;0;0;false;false
1428;false;false;false;false;false;0;0;false;false
1429;false;false;false;false;false;0;0;false;false
1430;false;false;false;false;false;0;0;false;false
1431;false;false;false;false;false;0;0;false;false
1432;true;false;false;false;false;0;0;false;false
1433;true;false;false;false;false;0;0;false;false
1434;true;false;false;false;false;0;0;false;false
1435;true;false;false;false;false;0;0;false;false
1436;true;false;false;false;false;0;0;false;false
1437;true;false;false;false;false;0;0;false;false
1438;false;false;false;false;false;0;0;false;false
1439;false;false;false;false;false;0;0;false;false
1440;true;false;false;false;false;0;0;false;false
1441;false;false;false;false;false;0;0;false;false
1442;true;false;false;false;false;0;0;false;false
1443;true;false;false;false;false;0;0;false;false
1444;true;false;false;false;false;0;0;false;false
1445;true;false;false;false;false;0;0;false;false
1446;true;false;false;false;false;0;0;false;false
1447;true;false;false;false;false;0;0;false;false
1448;true;false;false;false;false;0;0;false;false
1449;true;false;false;false;false;0;0;false;false
1450;true;false;false;false;false;0;0;false;false
1451;true;false;false;false;false;0;0;false;false
1452;true;false;false;false;false;0;0;false;false
1453;true;false;false;false;false;0;0;false;false
1454;true;false;false;false;false;0;0;false;false
1455;false;false;false;false;false;0;0;false;false
1456;true;false;false;false;false;0;0;false;false
1457;true;false;false;false;false;0;0;false;false
1458;true;false;false;false;false;0;0;false;false
1459;true;false;false;false;false;0;0;false;false
1460;true;false;false;false;false;0;0;false;false
1461;true;false;false;false;false;0;0;false;false
1462;true;false;false;false;false;0;0;false;false
1463;true;false;false;false;false;0;0;false;false
1464;true;false;false;false;false;0;0;false;false
1465;true;false;false;false;false;0;0;false;false
1466;true;false;false;false;false;0;0;false;false
1467;true;false;false;false;false;0;0;false;false
1468;true;false;false;false;false;0;0;false;false
1469;true;false;false;false;false;0;0;false;false
1470;true;false;false;false;false;0;0;false;false
1471;false;false;false;false;false;0;0;false;false
1472;true;false;false;false;false;0;0;false;false
1473;true;false;false;false;false;0;0;false;false
1474;true;false;false;false;false;0;0;false;false
1475;true;false;false;false;false;0;0;false;false
1476;true;false;false;false;false;0;0;false;false
1477;true;false;false;false;false;0;0;false;false
1478;false;false;false;false;false;0;0;false;false
1479;true;false;false;false;false;0;0;false;false
1480;true;false;false;false;false;0;0;false;false
1481;true;false;false;false;false;0;0;false;false
1482;true;false;false;false;false;0;0;false;false
1483;true;false;false;false;false;0;0;false;false
1484;true;false;false;false;false;0;0;false;false
1485;true;false;false;false;false;0;0;false;false
1486;true;false;false;false;false;0;0;false;false
1487;true;false;false;false;false;0;0;false;false
1488;true;false;false;false;false;0;0;false;false
1489;false;false;false;false;false;0;0;false;false
1490;true;false;false;false;false;0;0;false;false
1491;true;false;false;false;false;0;0;false;false
1492;true;false;false;false;false;0;0;false;false
1493;true;false;false;false;false;0;0;false;false
1494;true;false;false;false;false;0;0;false;false
1495;true;false;false;false;false;0;0;false;false
1496;true;false;false;false;false;0;0;false;false
1497;true;false;false;false;false;0;0;false;false
1498;true;false;false;false;false;0;0;false;false
1499;true;false;false;false;false;0;0;false;false
1500;true;false;false;false;false;0;0;false;false
1501;true;false;false;false;false;0;0;false;false
1502;true;false;false;false;false;0;0;false;false
1503;true;false;false;false;false;0;0;false;false
1504;false;false;false;false;false;0;0;false;false
1505;false;false;false;false;false;0;0;false;false
1506;true;false;false;false;false;0;0;false;false
1507;false;false;false;false;false;0;0;false;false
1508;true;false;false;false;false;0;0;false;false
1509;true;false;false;false;false;0;0;false;false
1510;true;false;false;false;false;0;0;false;false
1511;true;false;false;false;false;0;0;false;false
1512;true;false;false;false;false;0;0;false;false
1513;true;false;false;false;false;0;0;false;false
1514;true;false;false;false;false;0;0;false;false
1515;true;false;false;false;false;0;0;false;false
1516;false;false;false;false;false;0;0;false;false
1517;true;false;false;false;false;0;0;false;false
1518;true;false;false;false;false;0;0;false;false
1519;true;false;false;false;false;0;0;false;false
1520;true;false;false;false;false;0;0;false;false
1521;true;false;false;false;false;0;0;false;false
1522;true;false;false;false;false;0;0;false;false
1523;true;false;false;false;false;0;0;false;false
1524;true;false;false;false;false;0;0;false;false
1525;true;false;false;false;false;0;0;false;false
1526;true;false;false;false;false;0;0;false;false
1527;true;false;false;false;false;0;0;false;false
1528;true;false;false;false;false;0;0;false;false
1529;true;false;false;false;false;0;0;false;false
1530;false;false;false;false;false;0;0;false;false
1531;true;false;false;false;false;0;0;false;false
1532;false;false;false;false;false;0;0;false;false
1533;true;false;false;false;false;0;0;false;false
1534;true;false;false;false;false;0;0;false;false
1535;true;false;false;false;false;0;0;false;false
1536;true;false;false;false;false;0;0;false;false
1537;true;false;false;false;false;0;0;false;false
1538;true;false;false;false;false;0;0;false;false
1539;true;false;false;false;false;0;0;false;false
1540;true;false;false;false;false;0;0;false;false
1541;true;false;false;false;false;0;0;false;false
1542;true;false;false;false;false;0;0;false;false
1543;true;false;false;false;false;0;0;false;false
1544;true;false;false;false;false;0;0;false;false
1545;true;false;false;false;false;0;0;false;false
1546;true;false;false;false;false;0;0;false;false
1547;true;false;false;false;false;0;0;false;false
1548;true;false;false;false;false;0;0;false;false
1549;false;false;false;false;false;0;0;false;false
1550;true;false;false;false;false;0;0;false;false
1551;true;false;false;false;false;0;0;false;false
1552;true;false;false;false;false;0;0;false;false
1553;true;false;false;false;false;0;0;false;false
1554;true;false;false;false;false;0;0;false;false
1555;true;false;false;false;false;0;0;false;false
1556;true;false;false;false;false;0;0;false;false
1557;true;false;false;false;false;0;0;false;false
1558;true;false;false;false;false;0;0;false;false
1559;true;false;false;false;false;0;0;false;false
1560;true;false;false;false;false;0;0;false;false
1561;false;false;false;false;false;0;0;false;false
1562;true;false;false;false;false;0;0;false;false
1563;true;false;false;false;false;0;0;false;false
1564;true;false;false;false;false;0;0;false;false
1565;true;false;false;false;false;0;0;false;false
1566;true;false;false;false;false;0;0;false;false
1567;true;false;false;false;false;0;0;false;false
1568;true;false;false;false;false;0;0;false;false
1569;true;false;false;false;false;0;0;false;false
1570;true;false;false;false;false;0;0;false;false
1571;true;false;false;false;false;0;0;false;false
1572;false;false;false;false;false;0;0;false;false
1573;true;false;false;false;false;0;0;false;false
1574;true;false;false;false;false;0;0;false;false
1575;false;false;false;false;false;0;0;false;false
1576;true;false;false;false;false;0;0;false;false
1577;true;false;false;false;false;0;0;false;false
1578;true;false;false;false;false;0;0;false;false
1579;true;false;false;false;false;0;0;false;false
1580;false;false;false;false;false;0;0;false;false
1581;true;false;false;false;false;0;0;false;false
1582;false;false;false;false;false;0;0;false;false
1583;true;false;false;false;false;0;0;false;false
1584;true;false;false;false;false;0;0;false;false
1585;true;false;false;false;false;0;0;false;false
1586;true;false;false;false;false;0;0;false;false
1587;true;false;false;false;false;0;0;false;false
1588;true;false;false;false;false;0;0;false;false
1589;true;false;false;false;false;0;0;false;false
1590;true;false;false;false;false;0;0;false;false
1591;true;false;false;false;false;0;0;false;false
1592;true;false;false;false;false;0;0;false;false
1593;true;false;false;false;false;0;0;false;false
1594;false;false;false;false;false;0;0;false;false
1595;false;false;false;false;false;0;0;false;false
1596;true;false;false;false;false;0;0;false;false
1597;true;false;false;false;false;0;0;false;false
1598;true;false;false;false;false;0;0;false;false
